Friedmann,4.5,2.3,/assets/chilis/cold-chili.png,,By far my favorite professor and course this semester!!! You MUST attend his lectures in order to pass the exams
Rypma,3.4,3.3,/assets/chilis/cold-chili.png,,Yes
Lees,2,4,/assets/chilis/cold-chili.png,,Horrible
Canfield,3.5,2,/assets/chilis/cold-chili.png,,This class was okay. The lectures seemed really drawn out just to fill up time usually. But the assignments are pretty simple
Hooshyar,2,3.9,/assets/chilis/cold-chili.png,,I wouldn't recommend this professor due to an unclear grading criteria and a boring style of teaching
McFarland,2.4,4,/assets/chilis/cold-chili.png,,Very hard teacher
Trent,2.8,1.8,/assets/chilis/cold-chili.png,,Scott is not a bad professor.  I enjoyed his class and would take him again if he taught more at UTD.
Lapthisophon,2.4,2.3,/assets/chilis/cold-chili.png,,He is vague in his instructions
Dial,4.5,3.7,/assets/chilis/cold-chili.png,,One of the most relevant business classes. You learn a great deal about Microsoft Excel with a smattering of statistics and investment mgmt. Easier class if you take or have taken investment mgmt. He curves if highest test grade is less than 100. Very intelligent man but too much material in 1 semester.  Type of class that should last 2 semesters.
Stephens,4.3,1.5,/assets/chilis/new-hot-chili.png,,Good teacher. Will work with you regardless of skill. Grades are based on progress and creativity so you do need to do work.
Pervin,2.5,3.7,/assets/chilis/cold-chili.png,,No textbook was required for this class which is good on my wallet. Despite being an old guy he's really understanding of student life. Allowed the entire class to redo an exam. Homework was kinda hard. Pretty funny
,,,,,#N/A
Shorey,2.8,4.4,/assets/chilis/cold-chili.png,,She goes through slides very fast
Hoffman,3.4,3.4,/assets/chilis/cold-chili.png,,Good class to refresh on basic physic concepts. Professor makes the tests unnecessarily tough over basic stuff
,,,,,#N/A
Kolar,2.1,4.7,/assets/chilis/cold-chili.png,,Wow. I promise you'll never have had a worse professor- this guy doesn't deserve a job. He doesn't teach
Taenzler,3.6,3.8,/assets/chilis/cold-chili.png,,Dr. Taenzler is by far one of the best Ochem professors out there. Her quizzes are tougher than the rest but they prepare you for the exams more. She does many examples in class and doesn't waste a minute of class time. She does her utmost to make sure students understand and is extremely passionate about teaching. Im taking her again for Quant.
Frome,3.4,3.2,/assets/chilis/cold-chili.png,,This professor is very unorganized and assignment descriptions aren't very helpful. This is a critical thinking writing class but he is very condescending towards his students and making you not want to participate. You 3 absensces but after that 5% penalty for every abscence which is hard because his classes are quite boring.
Jabr,4.5,3,/assets/chilis/new-hot-chili.png,,Great professor. Tries to help everyone. Wants everyone to pass. Gives bonuses
Dryburgh,4.5,4.5,/assets/chilis/cold-chili.png,,Some people can't handle the research and writing that comes with the class
Uroda,4.8,2.5,/assets/chilis/cold-chili.png,,Easy going.
Savoie,4.6,1.7,/assets/chilis/new-hot-chili.png,,Awesome professor.  The lecture/tests/etc on the course material are simple
Martin,5,2,/assets/chilis/new-hot-chili.png,,Best. Prof. Ever.
Frazier,3.4,3.1,/assets/chilis/new-hot-chili.png,,Criminal Law was the most uneventful class I ever took. Useless. He talks about his job non stop and will drop your grade a full grade letter if you do not participate. I would never take his class again.
Gunin,2.8,2.5,/assets/chilis/cold-chili.png,,He's a cool guy
Flannery,3.3,3.3,/assets/chilis/cold-chili.png,,I took this class online. There is clear grading criteria. 3 open book/note home exams and 2 closed book/notes on campus. You have to put the effort to pass. As long as you read the required material
Kieschnick,3,4.6,/assets/chilis/cold-chili.png,,tough tough tough  worth worth worth
Zentner,4,2.3,/assets/chilis/new-hot-chili.png,,Classes are really good. If you listen to his classes and turn up for the tests
,,,,,#N/A
Bardhan,3.3,2.7,/assets/chilis/cold-chili.png,,Lectures were pretty bland and his accent was difficult to understand. The content was pretty useful for the industry. No difficulty here
Wilson,2.3,4.8,/assets/chilis/cold-chili.png,,"Dr. Wilson is tough but his intellect is sharp.  He is approachable and is open to general discussion without heavy criticism.  HI is supposed to teach you how to become a historian and so expect to be challenged - this is not an ""easy"" class.  Sassy yet astute"
,,,,,#N/A
,,,,,#N/A
Childress,4.3,1.7,/assets/chilis/cold-chili.png,,Great
,,,,,#N/A
,,,,,#N/A
,,,,,#N/A
,,,,,#N/A
Jackson,4.4,1.3,/assets/chilis/cold-chili.png,,My worst Science grade
Ozsvath,1.8,3.7,/assets/chilis/cold-chili.png,,Dr. Ozsvath is one of the most inspirational people I have ever had the privilege of meeting. I've taken her several times and will continue to do so. She is very willing to meet one on one with students and is extremely encouraging and passionate about her subject.
Garrett,3.8,3.3,/assets/chilis/cold-chili.png,,He is the best
Lim,4.8,1.7,/assets/chilis/new-hot-chili.png,,Great teacher. Very passionate and knowledgeable. She was good at getting the message across
Buechler,4.3,2.4,/assets/chilis/new-hot-chili.png,,He's an amazing professor. Just read the book and ask him for help
,,,,,#N/A
,,,,,#N/A
Pedigo,3.7,2.2,/assets/chilis/cold-chili.png,,Professor Pedigo is an excellent professor- I just took the class in the summer which is a bit harder however the professor makes it easier to understand and help you do better. his curves are amazing. the class is setup for you to succeed. If you want to bump your grades take professor Pedigo-- I ended up with an A- because of his nice curves!
Kasra,3.3,3,/assets/chilis/new-hot-chili.png,,Beware of group projects is an understatement. She is a believer in collaboration and the abstract notions behind projects.  This class is interesting if you are creative otherwise it can be boring. She integrates technology into the classroom by having students participate in a class blog to post our projects and work. Can be overly critical.
Dixon,4.8,2,/assets/chilis/cold-chili.png,,I love this teacher! She makes the class fun and makes me look forward to going every week. All the assignments and reading are interesting and not at all a drag
Evans,4.9,2.7,/assets/chilis/cold-chili.png,,Evans is one of the best professors I've had. He integrates his real life stories and experiences (which are interesting AND funny)
Farrar,5,2.5,/assets/chilis/new-hot-chili.png,,Really great professor
,,,,,#N/A
Rosen,2.9,3.8,/assets/chilis/cold-chili.png,,She is not a easy teacher at all. Class blog is time consuming and boring. She will re-write your papers to her liking. Also she will make changes to your paper--after you've already made HER changes (multiple times!). She's just a ball of confusion..Do yourself a favor and take another professor.
Day,2.2,4.6,/assets/chilis/cold-chili.png,,Very complex class but not hard.  Dr Day is very knowledgeable in the field of economics
Bochsler,3.2,3.5,/assets/chilis/cold-chili.png,,Here is the feedback from this class:  1. Penalizes for things not mentioned in the course syllabus. 2. Not available to clear double about the course. 3. Grading practice is not very clear  4. Subject knowledge is average 5. Will not recommend
Vakulenko,4.6,2.1,/assets/chilis/cold-chili.png,,I took her Russian Geography class. It was a 4 hour lecture
Johnson,4.7,2.3,/assets/chilis/new-hot-chili.png,,The material is not hard. But the homeworkquizzes are irrelevant to her tests and these are long. She loves theory questions on her tests
RU,4.7,1.6,/assets/chilis/new-hot-chili.png,,He is one of the best professors at utd. very easy and he is super nice. well
Subramanian,3.1,2,/assets/chilis/cold-chili.png,,I really liked this professor. He was pretty vague
Mortensen,2.8,3.3,/assets/chilis/cold-chili.png,,She is VERY boring
Jordan,5,1,/assets/chilis/new-hot-chili.png,,Todd is great! Easy to follow and funny. He's also super sexy.  All of the girls in the class wanted sleep with him.
Morris,3.7,2.9,/assets/chilis/cold-chili.png,,Dr. Morris was one of my favorite professors.  Knowledgeable
Tran,1.5,3,/assets/chilis/cold-chili.png,,I took his class a few semesters ago but he was a PhD student and his notes were all over the place
Choudhary,4.5,2.5,/assets/chilis/cold-chili.png,,Good professor in UTD
Hearn,5,2,/assets/chilis/new-hot-chili.png,,TAKE HIS CLASS!!! It's super great! no textbook so you save money! He's so helpful it's crazy. What an amazing teacher. NO tests only case briefs which are so easy especially if you have done them before
Guo,2.1,4.3,/assets/chilis/cold-chili.png,,Absolutely the worst professor I have ever taken. Project heavy
Nasser,4,3,/assets/chilis/cold-chili.png,,The professor is really knowledgable in the image processing research. His course helped me learn a lot. But and the work load is more at a graduate level because of the weekly assignments and the final project. And as I was new to the field of image processing
Day,2.6,4.2,/assets/chilis/cold-chili.png,,Very complex class but not hard.  Dr Day is very knowledgeable in the field of economics
Nermine,5,1,/assets/chilis/new-hot-chili.png,,0
,,,,,#N/A
Cao,1.6,4.8,/assets/chilis/cold-chili.png,,Yan Cao is very good at covering a lot of material in dept very quickly. Unfortunately
Lin,2.6,3.6,/assets/chilis/cold-chili.png,,Dr. Lin
Dewitte,4.2,1.4,/assets/chilis/cold-chili.png,,Very enthusiastic about art which made me actually somewhat care about it. 3 (or 4- the last is optional) open book open note open laptop tests
,,,,,#N/A
Hutcheson,5,4,/assets/chilis/new-hot-chili.png,,She has very reasonable and straight-forward expectations. The writing assignments are fairly easy and the tests are mid-level
Spiro,4.3,2.7,/assets/chilis/cold-chili.png,,one of the best lecturers at UTD. he actually seems like he prepares for  the lectures and puts work in to make them clear and well organized
Murphy,4.7,2.5,/assets/chilis/cold-chili.png,,Professor Murphy is by far the most amazing person I've ever met. She truly cares about her students
Bressler,4,4,/assets/chilis/cold-chili.png,,He is a great professor.  Not easy
Dean,3.3,4.5,/assets/chilis/cold-chili.png,,Needless to say he is in a very high level in his career. Probably that is why he do not take care of his student very much. He prepared little for his class. What he made me sick is his grades are pretty low. If you feel confident to get good scores no matter how tough the classes are
McMillin,1.5,3.8,/assets/chilis/cold-chili.png,,She has extremely high expectations
,,,,,#N/A
Kisunzu,3.1,4.1,/assets/chilis/new-hot-chili.png,,This fellow is an excellent instructor but his tests are difficult. However
Gans,3.2,2.3,/assets/chilis/new-hot-chili.png,,Helpful and gives good idea on lectures.  A real nice person.
Alsobrook,1,4,/assets/chilis/cold-chili.png,,This isn't her field
Gooch,1,5,/assets/chilis/cold-chili.png,,What a drag. boring professor. judges speeches all the time (professionally&#63;) so if you don't do yours perfectly exactly how he wants it
Hagge,2.3,3.4,/assets/chilis/cold-chili.png,,Had him for topology. He is very helpful one-on-one. In class he can seem to be very disorganized with his constant erasing and mistakes. If you take him
Lee,3,2.7,/assets/chilis/cold-chili.png,,HW is easy
Richards,3.9,2.2,/assets/chilis/cold-chili.png,,He a good professor and knows about Finance with many years of experience. Yes
Rajamani,4.5,2.2,/assets/chilis/cold-chili.png,,He is one of the best teacher's at the business school. I absolutely enjoyed his lectures and you learn a lot. Unlike other teachers that want to trick you on tests his tests are straightforward too. I would highly recommend him
Murchison,3.5,2.4,/assets/chilis/cold-chili.png,,He knows his GIS and is funny
Edera,5,2.5,/assets/chilis/cold-chili.png,,He's a very good prof and does everything he can to make sure everyone understands what's taught. He also listens to accents and corrects them so everyone will sound less like a tourist. If you have grade problems he will talk to you after class and see what he can do to help you out. He also looks very much like Edward Norton.
Patterson,4.6,1.1,/assets/chilis/cold-chili.png,,This class is very easy. Just show up and participate in group activities for the day. That's all she expects from you. She's does not make the class harder than it should be. The only deliverable for the class is a short workout journal explaining what activities you did each week. She's a down-to-earth coach and just wants you to have fun.
Bhowmik,1.3,2.6,/assets/chilis/cold-chili.png,,Taking her for an online course.  The amount of work is doable
Carare,3.5,1,/assets/chilis/cold-chili.png,,Do the practice exams and you'll be fine - when I took this class most of the exam questions were straight off the practice exams. He gives the top 50% of the class an A and you'll learn a lot about the subject
Ramanathan,3.2,3.4,/assets/chilis/cold-chili.png,,This class has under 75 grade is an F.   Does cold calls alot and does not realize that people come from job and are somtimes not prepared. Calls on you if you can't answer the question makes yo feel bad. 2% off your final grade if you miss the class and 5% off final grade if you are caught in the class using computer or your phone.
Larue,2.3,3.8,/assets/chilis/cold-chili.png,,This class was a mistake. Larue makes everything  harder than it needs to be. She seems to spend more time lecturing about behavior and respect than she does about the artwork. I thought this class was going to be fun
Ghoshal,5,2,/assets/chilis/new-hot-chili.png,,This is the best professor I have ever had. Words cannot describe how good he is in teaching. He has blown my mind away with his high-quality teaching skills. He looks like a  bollywood actor too. TAKE THIS PROFESSOR. He is the best professor at UTD!!!!
Markov,3,2.3,/assets/chilis/cold-chili.png,,Prof. Markov made his class very enjoyable. He realizes that the material is fairly dry and does his best to maintain student interest with a good sense of humor. Exams based primarily on the sample exams. That being said
Janakiraman,4.8,2.5,/assets/chilis/new-hot-chili.png,,He is the best professor I have ever had. He makes the concepts crystal clear to the students. Lectures are very interesting. Feel very grateful for having got a chance to be in his amazing class.
Kravet,4.3,2.7,/assets/chilis/cold-chili.png,,One of the best professors at UTD. Mr. Kravet is sweet
Files,4.7,2.9,/assets/chilis/new-hot-chili.png,,Avoid if possible. The other prof. are easier and clearer. I took intermediate accounting with her twice and failed twice.
Long,4.3,5,/assets/chilis/cold-chili.png,,He's super funny
Waligore,3,2.3,/assets/chilis/cold-chili.png,,Photoshop class. All your pictures have to be edited into weird constructions. Don't take this class expecting to just take pictures.
Jang,1.5,3,/assets/chilis/cold-chili.png,,speaks very softly
Vincent,5,2,/assets/chilis/cold-chili.png,,Expect to write when taking this class
Kapoor,4,1.3,/assets/chilis/cold-chili.png,,This class was very easy i will recommend anyone he doesn't  ask for too much he give one test per week  and a discussion board about the chapter and an assignment to test  your understand the follow week  and a discussion board  great and easy class to take
Hoppe,5,1,/assets/chilis/cold-chili.png,,Really great teacher
Richards,5,3,/assets/chilis/cold-chili.png,,He a good professor and knows about Finance with many years of experience. Yes
Mabe,4.5,1.7,/assets/chilis/new-hot-chili.png,,She's an amazing teacher! I took 2 of her classes. Her classes require work but if you do it you will pass easily. Her final test was not multiple choice it's question essays. This is a communications class so don't be shy to to videos
Nielsen,4.7,3.1,/assets/chilis/new-hot-chili.png,,He is the best professor ever. Very learned
Zheng,2,3.7,/assets/chilis/cold-chili.png,,He's a nice guy.  His lectures and examples are confusing sometimes.  Attendance isn't mandatory but if you want a good grade you should come to class.  Tests are very long...one of them took me two hours...and I still wasn't finished completely.  He rewards you for working hard and for your efforts.  You must do the required homework to pass.
Reichert,4.5,2.4,/assets/chilis/cold-chili.png,,She crams 10 chapters in each exam (only two to begin with for the whole semester). If you pay attention it's not hard
,,,,,#N/A
Byrnes,3.9,2.1,/assets/chilis/cold-chili.png,,Eye opening information in class that's directly relevant to anyone entering the Healthcare field.  Tests are made to trick you
Ryan,3.7,3.7,/assets/chilis/cold-chili.png,,Professor Ryan is an extremely nice gentleman who takes his role
Krawcewicz,2.9,3.8,/assets/chilis/cold-chili.png,,Horrible experience with this guy. His lectures don't really help you do the HW which is hard
Sarac,4.2,3.1,/assets/chilis/cold-chili.png,,I found it to be an interesting Lab-not the lect. He was very dry and most people didn't pay much attention. It was by no means easy however. Like the previous comment we spent 15hrs on avg in lab. The part that sucks is that there are two quizzes
Dalgic,3.9,2.5,/assets/chilis/cold-chili.png,,Class is easy if you follow his communication.  Several short papers over readings
Salter,4.3,3.5,/assets/chilis/cold-chili.png,,I had been taking notes in lecture and out of the book
Khan,5,2,/assets/chilis/new-hot-chili.png,,Dr. Latifur Khan is a prolific researcher in big data analytics area.  Hence
Brackin,3.9,3.6,/assets/chilis/cold-chili.png,,Best Professor I've ever had. Was very disappointed to find out that he was no longer teaching at UTD
Blackburn,5,4,/assets/chilis/cold-chili.png,,0
,,,,,#N/A
Dianna,4.5,2,/assets/chilis/cold-chili.png,,I took her for communication disorders. What I recommend for her class is to always copy her notes in class. If you miss class then ask a friend for their notes. Her exams are 85% from her notes. You can also study the book too
Venkatesan,3.3,3.2,/assets/chilis/cold-chili.png,,Teaching is good. No assignments but instead he ll have quizzes. Exams and quizzes are challenging but if u have good idea of concepts
Sasson,4.5,2.5,/assets/chilis/new-hot-chili.png,,He posts lectures online beforehand
Khafizov,2.8,3.4,/assets/chilis/cold-chili.png,,Calc 3 is hard but Khafizov made it even harder. Lecture consisted of him going off on tangents about theory until most everybody in the class was lost. Views everything from an engineering perspective. Went to his office hours to ask questions and he just kind of scoffed at me. Was able to make a good grade because of nothing but my own hard work.
Prasad,2.8,2.3,/assets/chilis/cold-chili.png,,Wouldn't suggest to take this course under this professor. This subject looks easy but its really tough to understand concepts when you have all marketing major students around you. I tried hard to enjoy and understand but failed
,,,,,#N/A
Smith,5,3,/assets/chilis/cold-chili.png,,Business & the Digital Arts with Nico is a fantastic class. He was technically the TA when I had him
Zielke,3.2,3.3,/assets/chilis/cold-chili.png,,Dr. Z is a good lecturer and has a few interesting stories and perspectives that she shares in her lectures
Fettouh,3.8,1.6,/assets/chilis/cold-chili.png,,This Professor is passionate about you learning French. She goes very slowly so that the class can understand what is going on which is great. Being a French lady herself
Andrews,3.8,3.8,/assets/chilis/cold-chili.png,,This is a very math intensive class. You need mastery of calculus I and good reading comprehension skills to do well on his exams. No MC
Zhang,5,1,/assets/chilis/new-hot-chili.png,,Overall a good teacher. Lectures were good
Hazzard,4.8,1.6,/assets/chilis/cold-chili.png,,Amazing professor. Would recommend taking. Tests are online which are nice. Couple of essays assigned through the semester that are 2 pages long. Has lots of informative information in lecture and is teaching to help his students.
Ragozzino,3.8,3.4,/assets/chilis/cold-chili.png,,More like an MBA class
Moore,4.5,1.7,/assets/chilis/cold-chili.png,,For Rhetoric
Solcher,3.4,2.9,/assets/chilis/cold-chili.png,,Here's the deal-io; tax is tough for most
Morris,4,3.4,/assets/chilis/cold-chili.png,,Dr. Morris was one of my favorite professors.  Knowledgeable
Mullins,2.9,3,/assets/chilis/cold-chili.png,,I never liked writing classes. Mainly because most of the time what I wrote was always wrong in some way
Cirillo,3.5,3.3,/assets/chilis/cold-chili.png,,Not worth it. His exams aren't too difficult
Gelb,4.3,3.4,/assets/chilis/cold-chili.png,,Gelb is awesome for stats! One of the very few teachers who teaches to the point and doesn't confuse you with unnecessary theory. 70% is quizzes
Michaelson,4,2.5,/assets/chilis/cold-chili.png,,This was my very first graduate level course & Michaelson was a great choice. She is not too difficult
Kluzniak,1.8,4.6,/assets/chilis/cold-chili.png,,Great professor if you want to learn computer science. Not so much if you just want to be a coder. All class examples are in TL <www.utdallas.edu/~fxk083000/PF/refmanual-browse.pdf>. Will provide help if asked.
Hagstrom,1,3,/assets/chilis/cold-chili.png,,This class was awful.
Jones,3.9,2.5,/assets/chilis/cold-chili.png,,GREAT PROFESSOR! I took her this fall and loved the class. Shows great interest in the subject of literature
Barnes,4.2,2.2,/assets/chilis/new-hot-chili.png,,Ugh. I'm pretty good at keeping myself awake
Yount,4.5,2,/assets/chilis/cold-chili.png,,Nice person
Henson,3.3,3.5,/assets/chilis/cold-chili.png,,The guys is smart and can really help you on your way to becoming proficient in Spanish. HOWEVER
Johnston,3.7,2.2,/assets/chilis/new-hot-chili.png,,Ridiculously easy class. Do the hw and go to lectures if you have questions. Johnston is obviously highly qualified in the field and incredibly skilled as a lecturer so listening to him is well worth it. Always there to answer questions and will even hold extra review sessions on popular demand. Do well on first 2 tests and the class is done.
Balanov,3.7,2.9,/assets/chilis/cold-chili.png,,Made second test significantly harder (majority of it was nothing like the sample exam and involved obscure integrals) because too many people were doing well without attending his not very helpful lectures. Doesn't give extra credit and doesn't care about your GPA.
Wiorkowski,3.7,2.1,/assets/chilis/cold-chili.png,,Among the worst instructors I have had at UTD. Not only are his lectures useless
Zhao,3.5,3,/assets/chilis/cold-chili.png,,He is so kind and his class is also helpful. Moreover
Davis,4.7,3,/assets/chilis/new-hot-chili.png,,loved this professor
Edsel,3.8,2.5,/assets/chilis/cold-chili.png,,Super easy class. 9 problems Quiz due each week and one individual project using google adwords which is very lengthy so youll want to start it at least a week or two ahead of due date. Exam 1 is taken at home and Exam 2 is at the testing center with a couple short answer questions
Hu,3.4,2.3,/assets/chilis/cold-chili.png,,Yes
Saber,3,2.7,/assets/chilis/cold-chili.png,,initially didn't like this class because I didn't understand it
Kinne,4.7,2.1,/assets/chilis/new-hot-chili.png,,Dr. Kinne is one of the most distinguished professors that I have ever had. He is articulate
Petrovich,4,1,/assets/chilis/cold-chili.png,,Most boring class I have ever taken.
Parker,4.5,2.3,/assets/chilis/new-hot-chili.png,,Fairly interesting class
Pickett,4.2,2.9,/assets/chilis/cold-chili.png,,I love Dr. Pickett. She's brilliant
Kromer,5,4,/assets/chilis/cold-chili.png,,Take this class! this course has no tests but all projects. The project will take a whole day each but they are extremely practical! And Professor Kromer is AMAZING!
Rebello,2.5,4.8,/assets/chilis/cold-chili.png,,The exams are very hard
Yeeles,2.4,3.6,/assets/chilis/cold-chili.png,,Good for a statistics class. Had taken this course for a second time and finally got some of it. He made a real effort to help you pass and would work through homework with you if you stayed for lab portion.
Porter,5,1,/assets/chilis/new-hot-chili.png,,This is the perfect teacher anyone is looking for
,,,,,#N/A
Schlereth,4.5,2.2,/assets/chilis/cold-chili.png,,I hated history in high school
Slinker,3.5,2.6,/assets/chilis/cold-chili.png,,Dr. Slinker is very passionate about Physics. He really knows his stuff and he wants everyone to do well. He always has test reviews that help tremendously. He also gives a huge curve. Do your MasterPhysics homework
McCary,4.7,3,/assets/chilis/new-hot-chili.png,,Professor McBrady is a great professor. The class is just awful and super hard. He is very organized and will upload videos of the lecture as well as upload scanned versions of your graded assignments. THE MATH LAB IS NECESSARY TO PASS. For his summer classes
WU,4.8,1.5,/assets/chilis/new-hot-chili.png,,She focusses more on the basics and explains the concepts clearly. Tests are okay and assignments involve theory questions. The only negative point is that she spends more time in teaching basics and does not go deep into concepts when compared to the other professors teaching the same course.
Culvert,5,1,/assets/chilis/cold-chili.png,,Really good teacher. She understands students' hectic schedules and is very understanding. She gives excellent feedback. 3 major essays
Zhou,3.8,2.5,/assets/chilis/cold-chili.png,,ow ow hurts!!  It hurrrtttsss
Banerjee,3.3,4.3,/assets/chilis/cold-chili.png,,He is a great teacher for EE3311 course. I learned a lot of things about amplifiers and other active circuits. I only wish he does show up to classes 100%
Garst,3.4,3.2,/assets/chilis/cold-chili.png,,Garst explains her lectures very well. You need to go to class since she doesn't post her slides online. You have 4 tests and an optional final. Her tests are tricky. She words them in a weird way
Rajapakshe,4.5,2.5,/assets/chilis/new-hot-chili.png,,She is really good when it comes to giving real time examples. Amazingly adorable professor
Morley,4.6,2.2,/assets/chilis/cold-chili.png,,Prof. Morley is funny and lively. There are quizzes based from the book
Jeudi,4,1,/assets/chilis/cold-chili.png,,She is a very good teacher. You will learn in her class. Study cases are easy. She will give you the examn questions for you to answer. Final project is not that hard. Take her class...
Karrah,3.9,2.3,/assets/chilis/cold-chili.png,,"I can't believe he has a job here. Our first assignment grade was delayed 2 weeks because he was waiting for a TA. Not to mention you literally can't understand him due to his intense accent. Everyone feels awkward when he asks questions because no one actually knows what he's saying. His ""teaching"" style consists of reciting powerpoints on screen."
Wood,4.5,1.5,/assets/chilis/cold-chili.png,,Ms Wood is super cool and very smart. She really seems to care about her students and I learned a lot from her about writing college level essays. She seems to be interested in political stuff. Kind of radical
,,,,,#N/A
Voit,5,2.4,/assets/chilis/new-hot-chili.png,,Tells you whats on tests. However
Stephens,3.9,1.8,/assets/chilis/cold-chili.png,,Good teacher. Will work with you regardless of skill. Grades are based on progress and creativity so you do need to do work.
Cohen,4.6,3.5,/assets/chilis/new-hot-chili.png,,I have taken two classes with this professor and enjoyed both. He can get long-winded sometimes but only because he is passionate about what he does. He can come across like a know-it-all
Connolly,3,3,/assets/chilis/cold-chili.png,,His voice was so monotonous that it was hard to pay attention.
Kondas,5,1,/assets/chilis/cold-chili.png,,Super easy class. You make videos
Straach,4.9,1.6,/assets/chilis/cold-chili.png,,Dr Janell is really fun. She make the hard subject really easy to understand. She is kind of strict on her grading.  The in class activities are really fun!!
Pantano,4.2,1.8,/assets/chilis/new-hot-chili.png,,I enjoyed Dr Pantano's class. The lectures included a lot of real world applications of chemistry. The work is time consuming but pretty manageable.  He's very encouraging and seems always excited to be there.
Bartula,5,1.3,/assets/chilis/new-hot-chili.png,,Course was straightforward if you do the homework. Quizzes come from homework
Rios,4.1,2.1,/assets/chilis/cold-chili.png,,I loved that we didn't have to attend lectures all the time.  The group activities are fun but make sure you work with someone you like.  The professor is really helpful and nice but he won't put up with disrespect.
Tobey,5,5,/assets/chilis/new-hot-chili.png,,Excellent.
,,,,,#N/A
Farazmirad,3.8,3.7,/assets/chilis/cold-chili.png,,Best math teacher I ever had. She shows every step of the problem not skipping a single part (which is very important for math) and if you ask questions she will answer them without making you feel stupid. Very sweet
Steel,5,1,/assets/chilis/cold-chili.png,,He is a great teacher. He explains things VERY well. Possibly the best teacher I have ever had. He is a little bit hard on his tests
Whetstone,5,4,/assets/chilis/cold-chili.png,,Smart
Salamasick,3.9,2.9,/assets/chilis/cold-chili.png,,Internal Audit was an interest class to take when you are not busy. Overall
Maxwell,5,1,/assets/chilis/new-hot-chili.png,,"The only way to describe Dr. Maxwell is the best of best professor of any department. Her class are not that easy but her grading was. She is the ""Queen of Curves"" . Please take her online course if you want an easy ""A"".. Class requirement: No midterm"
Goeckner,3.8,2.5,/assets/chilis/cold-chili.png,,He made an 8 AM class bearable. He's really funny and a good guy and his lectures are inspirational. Discussion is a big part of this class and tests are mostly common sense and a little bit of powerpoint material. homework is rare and there is some presentations. choose a good group!
Lineros,4.5,2,/assets/chilis/new-hot-chili.png,,Very knowledgeable and intelligent teacher and tech savvy. Very passionate about the subject
Royall,2,2.3,/assets/chilis/cold-chili.png,,As much as I'd love to say avoid
LU,4,4,/assets/chilis/cold-chili.png,,Prof Lu has a fairly heavy accent
Speck,2.7,3.7,/assets/chilis/cold-chili.png,,At first
,,,,,#N/A
Gibson,4,2.7,/assets/chilis/cold-chili.png,,Professor Gibson was mean and condescending when replying to student postings on the discussion board. Students also could not rely on her lecture notes. She had reduced the volume while recording the lectures
Derdeyn,4.9,3,/assets/chilis/new-hot-chili.png,,Masterpieces of World lit was no cake walk
Busso,3.2,2.8,/assets/chilis/cold-chili.png,,Gives 10-12 quizzes
MA,3.8,4.2,/assets/chilis/cold-chili.png,,Took his class last semester. Compared to the other session's professor
Bishopp,4.5,1.5,/assets/chilis/cold-chili.png,,Awesome
Subasi,3.8,3,/assets/chilis/cold-chili.png,,Dr Subasi is one of the most popular professor in FIT
Zhou,2.3,2.3,/assets/chilis/cold-chili.png,,ow ow hurts!!  It hurrrtttsss
Akbar,4.5,2.5,/assets/chilis/cold-chili.png,,Professor Akbar is by far the best math teacher I have ever had. He often tells stories during class and has a wonderful sense of humor that manages to keep the class in a good mood and engaged in the topics being taught. My only problem is that he tends to go over the time when class should end
Baron,4.5,2,/assets/chilis/new-hot-chili.png,,This class is so easy
MA,4.2,1.6,/assets/chilis/new-hot-chili.png,,Took his class last semester. Compared to the other session's professor
Pickens,4.7,2.4,/assets/chilis/new-hot-chili.png,,I was doing really well and somehow toward the end I got lost. Some of the lectures were not helpful in knowing what calculations to use.  Only helpful to certain people if you express that you are struggling to understand. I was so enthusiastic throughout most of the course but I honestly just felt like giving up at the end.
Liang,4.4,1,/assets/chilis/cold-chili.png,,Great professor. She does take an attendance grade so you need to shoe up for that and the few class handouts to understand the homework and prep for exams. No textbook needed. Everything comes from the power points. Study the exam reviews she posts and easy A+
Cantrell,3.6,3.8,/assets/chilis/cold-chili.png,,His class was hard no doubt. However
Simpson,3.5,2,/assets/chilis/cold-chili.png,,Online class-tests are full of difficult application questions. also write a few short papers. Material is hard to understand if your not a sociology major. Overall pretty easy but requires lots of effort
Orrick,5,1,/assets/chilis/new-hot-chili.png,,Very understanding and helpful!! Really enjoyed the class because you can tell shes very passionate. Do the readings come to class and pay attention. You will do fine and will not regret taking her!
,,,,,#N/A
Brown,3.3,3.8,/assets/chilis/cold-chili.png,,6 books in one semester
Liebowitz,3.4,3.3,/assets/chilis/cold-chili.png,,I graduated with a BSEE and comapred to all my engineering professors he was very very good! But the again I had friends that said he was a really bad professor. I'm guessing it all depends but I certainly liked him.
Rennaker,4.2,2.2,/assets/chilis/new-hot-chili.png,,Easy A
Chiu,3.4,5,/assets/chilis/cold-chili.png,,Don't miss any class or else hard to link theories in next lecture
Renken,2.9,3.8,/assets/chilis/cold-chili.png,,She is a very good prof. She talks tough
Howell,3,1.5,/assets/chilis/cold-chili.png,,Such a boring professor.  I managed to keep up and get all of my assignments in and went to every single class.  I had to leave early a few times and notified the professor ahead of time.  He's horrible at responding to emails and final grades do not make any sense when midterm grades are compared.  Do not take him.
Stover,5,3,/assets/chilis/new-hot-chili.png,,Great teacher
